timestamp_utc,node_1_solar_mw,node_1_ghi_wm2,node_2_solar_mw,node_2_ghi_wm2
2023-01-02 10:00:00,1.4028636890381485,24.08888888888889,0.9203307466895256,20.551111111111112
2023-01-02 11:00:00,0.031044983432282174,0.5866666666666667,0.022535698000083856,0.5333333333333333
2023-01-02 12:00:00,0.0,0.0,0.0,0.0
2023-01-02 13:00:00,0.0,0.0,0.0,0.0
2023-01-02 14:00:00,0.0,0.0,0.0,0.0
2023-01-02 15:00:00,0.0,0.0,0.0,0.0
2023-01-02 16:00:00,0.0,0.0,0.0,0.0
2023-01-02 17:00:00,0.0,0.0,0.0,0.0
2023-01-02 18:00:00,0.0,0.0,0.0,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,0.0
2023-01-02 20:00:00,0.0,0.0,0.0,0.0
2023-01-02 21:00:00,0.0,0.0,0.0,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0009427599609593292,0.017777777777777778,0.0007541489806229465,0.017777777777777778
2023-01-03 01:00:00,0.9111342379824058,17.12,0.8550217370602794,20.07111111111111
2023-01-03 02:00:00,3.328444698469097,63.16444444444444,2.919810369589345,69.33333333333333
2023-01-03 03:00:00,5.766069083216932,109.93777777777778,4.663042944438184,111.28888888888889
2023-01-03 04:00:00,8.122210916387488,155.4488888888889,7.707268007893938,185.0311111111111
2023-01-03 05:00:00,9.62915161313987,185.93777777777777,8.189185968713417,198.20444444444445
2023-01-03 06:00:00,13.610990752461428,261.2266666666667,10.936857991595204,262.84444444444443
2023-01-03 07:00:00,8.106118424495245,155.36,9.122045535615324,218.2577777777778
2023-01-03 08:00:00,7.056488256925715,134.68444444444444,7.930637747784268,186.82666666666665
2023-01-03 09:00:00,4.921419840594782,92.4088888888889,5.897312617652134,131.5911111111111
2023-01-03 10:00:00,5.7393727299704365,48.33777777777778,7.558260933615576,62.275555555555556
2023-01-03 11:00:00,0.12172130205645294,2.311111111111111,0.143455227068919,3.4133333333333336
2023-01-03 12:00:00,0.0,0.0,0.0,0.0
2023-01-03 13:00:00,0.0,0.0,0.0,0.0
2023-01-03 14:00:00,0.0,0.0,0.0,0.0
2023-01-03 15:00:00,0.0,0.0,0.0,0.0
2023-01-03 16:00:00,0.0,0.0,0.0,0.0
2023-01-03 17:00:00,0.0,0.0,0.0,0.0
2023-01-03 18:00:00,0.0,0.0,0.0,0.0
2023-01-03 19:00:00,0.0,0.0,0.0,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.004676044421833711,0.08888888888888889,0.0022473562865642127,0.05333333333333334
2023-01-04 01:00:00,1.3203282089406405,24.977777777777778,1.5634773672543094,36.85333333333333
2023-01-04 02:00:00,3.8779345604167976,74.41777777777777,4.09481773581393,98.27555555555556
2023-01-04 03:00:00,9.090825935464027,175.66222222222223,9.014577065573825,216.42666666666668
2023-01-04 04:00:00,11.892124121638252,230.82666666666665,11.49316908993593,276.6222222222222
2023-01-04 05:00:00,17.04343109233887,328.96,18.964461664222295,432.6933333333333
2023-01-04 06:00:00,17.63666480303823,337.40444444444444,19.8053126995906,443.34222222222223
2023-01-04 07:00:00,22.299614636754434,390.8977777777778,23.232087761650277,473.17333333333335
2023-01-04 08:00:00,32.17425024256892,454.0622222222222,28.65723203703748,509.56444444444446
2023-01-04 09:00:00,24.841983268970623,296.48,21.80226430075662,330.3822222222222
2023-01-04 10:00:00,20.983984814952457,118.80888888888889,17.561173093290474,132.85333333333332
2023-01-04 11:00:00,0.25134812579308785,4.835555555555556,0.24545408746332095,5.937777777777778
2023-01-04 12:00:00,0.0,0.0,0.0,0.0
2023-01-04 13:00:00,0.0,0.0,0.0,0.0
2023-01-04 14:00:00,0.0,0.0,0.0,0.0
2023-01-04 15:00:00,0.0,0.0,0.0,0.0
2023-01-04 16:00:00,0.0,0.0,0.0,0.0
2023-01-04 17:00:00,0.0,0.0,0.0,0.0
2023-01-04 18:00:00,0.0,0.0,0.0,0.0
2023-01-04 19:00:00,0.0,0.0,0.0,0.0
2023-01-04 20:00:00,0.0,0.0,0.0,0.0
2023-01-04 21:00:00,0.0,0.0,0.0,0.0
2023-01-04 22:00:00,0.0,0.0,0.0,0.0
2023-01-04 23:00:00,0.0,0.0,0.0,0.0
2023-01-05 00:00:00,0.001878872768820241,0.035555555555555556,0.0007524189346614477,0.017777777777777778
2023-01-05 01:00:00,1.0257409580096752,19.30666666666667,0.9059597692552877,21.28
2023-01-05 02:00:00,4.842824960943445,92.35555555555555,4.027307594877608,96.0
2023-01-05 03:00:00,8.472564447077241,162.75555555555556,7.517660225141441,180.44444444444446
2023-01-05 04:00:00,12.486218469801472,240.5688888888889,11.210595495500518,268.5511111111111
2023-01-05 05:00:00,15.719579948760597,303.9111111111111,14.66058439445359,348.8355555555556
2023-01-05 06:00:00,11.293942351946443,220.65777777777777,11.162257370883676,271.2888888888889
2023-01-05 07:00:00,10.177384136534064,198.02666666666667,11.955350617671115,283.43111111111114
2023-01-05 08:00:00,10.334241372576123,196.23111111111112,12.755957361694442,278.6666666666667
2023-01-05 09:00:00,8.47194023138234,146.98666666666668,10.944249141500167,202.20444444444445
2023-01-05 10:00:00,10.371496173485562,64.48,11.572589313696371,87.37777777777778
2023-01-05 11:00:00,0.17859977558311443,3.4133333333333336,0.18985600662406252,4.551111111111111
2023-01-05 12:00:00,0.0,0.0,0.0,0.0
2023-01-05 13:00:00,0.0,0.0,0.0,0.0
2023-01-05 14:00:00,0.0,0.0,0.0,0.0
2023-01-05 15:00:00,0.0,0.0,0.0,0.0
2023-01-05 16:00:00,0.0,0.0,0.0,0.0
2023-01-05 17:00:00,0.0,0.0,0.0,0.0
2023-01-05 18:00:00,0.0,0.0,0.0,0.0
2023-01-05 19:00:00,0.0,0.0,0.0,0.0
2023-01-05 20:00:00,0.0,0.0,0.0,0.0
2023-01-05 21:00:00,0.0,0.0,0.0,0.0
2023-01-05 22:00:00,0.0,0.0,0.0,0.0
2023-01-05 23:00:00,0.0,0.0,0.0,0.0
2023-01-06 00:00:00,0.0047276633572663216,0.08888888888888889,0.0015135256175934236,0.035555555555555556
2023-01-06 01:00:00,2.93647062767141,54.54222222222222,2.3393119254910375,54.24
2023-01-06 02:00:00,12.770666992836498,224.8,9.98345786320849,220.37333333333333
2023-01-06 03:00:00,28.08001473970961,443.80444444444447,21.787962869035596,433.49333333333334
2023-01-06 04:00:00,36.54404075703426,576.9955555555556,29.197142947334868,575.2888888888889
2023-01-06 05:00:00,39.39043108268261,636.0355555555556,31.427662337442,634.3288888888889
2023-01-06 06:00:00,43.56971322538291,689.2444444444444,35.10016185893921,694.8977777777778
2023-01-06 07:00:00,39.59473538995813,604.2133333333334,31.4420400183344,601.5288888888889
2023-01-06 08:00:00,34.66780994836398,494.7733333333333,27.436637952199266,490.5422222222222
2023-01-06 09:00:00,24.725313061326244,297.8666666666667,20.134651122184135,306.20444444444445
2023-01-06 10:00:00,20.182625519809946,119.73333333333333,15.43986866232952,121.03111111111112
2023-01-06 11:00:00,0.25394770780814446,4.906666666666666,0.22583028862103158,5.44
2023-01-06 12:00:00,0.0,0.0,0.0,0.0
2023-01-06 13:00:00,0.0,0.0,0.0,0.0
2023-01-06 14:00:00,0.0,0.0,0.0,0.0
2023-01-06 15:00:00,0.0,0.0,0.0,0.0
2023-01-06 16:00:00,0.0,0.0,0.0,0.0
2023-01-06 17:00:00,0.0,0.0,0.0,0.0
2023-01-06 18:00:00,0.0,0.0,0.0,0.0
2023-01-06 19:00:00,0.0,0.0,0.0,0.0
2023-01-06 20:00:00,0.0,0.0,0.0,0.0
2023-01-06 21:00:00,0.0,0.0,0.0,0.0
2023-01-06 22:00:00,0.0,0.0,0.0,0.0
2023-01-06 23:00:00,0.0,0.0,0.0,0.0
2023-01-07 00:00:00,0.006680473579203118,0.12444444444444444,0.0022817177154587018,0.05333333333333334
2023-01-07 01:00:00,4.428804654608057,81.01333333333334,3.4350600254977994,78.68444444444444
2023-01-07 02:00:00,17.044798198807015,277.72444444444443,13.531160846567218,275.46666666666664
2023-01-07 03:00:00,29.927430154002373,467.21777777777777,23.905512245370193,466.22222222222223
2023-01-07 04:00:00,39.16450019169978,611.3066666666666,31.28442060068567,610.7733333333333
2023-01-07 05:00:00,43.28057081673328,691.7333333333333,34.58558216553945,692.3733333333333
2023-01-07 06:00:00,44.22253004993124,700.8355555555555,35.36854754571637,702.5066666666667
2023-01-07 07:00:00,41.66895831841837,641.0133333333333,33.381169467685254,643.9288888888889
2023-01-07 08:00:00,35.61540794055635,512.7822222222222,28.57731763678969,516.6933333333334
2023-01-07 09:00:00,27.235748317387227,333.9555555555556,21.885484071553773,338.4711111111111
2023-01-07 10:00:00,21.571873121798998,133.44,16.89323075825515,137.40444444444444
2023-01-07 11:00:00,0.3388363910597945,6.5777777777777775,0.3039224663585741,7.36
2023-01-07 12:00:00,0.0,0.0,0.0,0.0
2023-01-07 13:00:00,0.0,0.0,0.0,0.0
2023-01-07 14:00:00,0.0,0.0,0.0,0.0
2023-01-07 15:00:00,0.0,0.0,0.0,0.0
2023-01-07 16:00:00,0.0,0.0,0.0,0.0
2023-01-07 17:00:00,0.0,0.0,0.0,0.0
2023-01-07 18:00:00,0.0,0.0,0.0,0.0
2023-01-07 19:00:00,0.0,0.0,0.0,0.0
2023-01-07 20:00:00,0.0,0.0,0.0,0.0
2023-01-07 21:00:00,0.0,0.0,0.0,0.0
2023-01-07 22:00:00,0.0,0.0,0.0,0.0
2023-01-07 23:00:00,0.0,0.0,0.0,0.0
2023-01-08 00:00:00,0.005680463836399068,0.10666666666666667,0.002270237554883553,0.05333333333333334
2023-01-08 01:00:00,4.321896621518967,79.50222222222222,3.3492754896626398,77.12
2023-01-08 02:00:00,16.76548286568925,275.6977777777778,13.397574534658318,274.72
2023-01-08 03:00:00,29.448318686732414,464.3377777777778,23.604968835794306,464.7111111111111
2023-01-08 04:00:00,38.382382885163736,606.8266666666667,30.748520492876043,607.9822222222223
2023-01-08 05:00:00,42.55333799032564,688.5688888888889,34.04997661869302,689.5466666666666
2023-01-08 06:00:00,43.69575397727721,699.6444444444444,35.01198265766439,702.0088888888889
2023-01-08 07:00:00,41.05971698059381,636.32,33.0171043114938,641.5288888888889
2023-01-08 08:00:00,35.133929036011864,509.88444444444445,28.327822820804272,516.4266666666666
2023-01-08 09:00:00,25.446408255109468,313.47555555555556,20.797168828922754,323.6088888888889
2023-01-08 10:00:00,19.902077267798823,126.09777777777778,15.883675569180099,132.92444444444445
2023-01-08 11:00:00,0.34774850681558495,6.808888888888889,0.3123620889289494,7.697777777777778
2023-01-08 12:00:00,0.0,0.0,0.0,0.0
2023-01-08 13:00:00,0.0,0.0,0.0,0.0
2023-01-08 14:00:00,0.0,0.0,0.0,0.0
2023-01-08 15:00:00,0.0,0.0,0.0,0.0
2023-01-08 16:00:00,0.0,0.0,0.0,0.0
2023-01-08 17:00:00,0.0,0.0,0.0,0.0
2023-01-08 18:00:00,0.0,0.0,0.0,0.0
2023-01-08 19:00:00,0.0,0.0,0.0,0.0
2023-01-08 20:00:00,0.0,0.0,0.0,0.0
2023-01-08 21:00:00,0.0,0.0,0.0,0.0
2023-01-08 22:00:00,0.0,0.0,0.0,0.0
2023-01-08 23:00:00,0.0,0.0,0.0,0.0
2023-01-09 00:00:00,0.005661592904678146,0.10666666666666667,0.001506875628719792,0.035555555555555556
2023-01-09 01:00:00,4.197700697069892,77.68888888888888,3.216916916737844,74.47111111111111
2023-01-09 02:00:00,16.33315811144447,271.9111111111111,12.914183748488979,268.8355555555556
2023-01-09 03:00:00,29.000953025463247,461.81333333333333,23.299101541445946,462.4711111111111
2023-01-09 04:00:00,38.12446448567488,607.8222222222222,30.546010761579968,608.0888888888888
2023-01-09 05:00:00,41.988661406422985,686.7022222222222,33.72168397375884,688.9422222222222
2023-01-09 06:00:00,42.94862284115077,695.52,34.452166283840036,698.6666666666666
2023-01-09 07:00:00,40.74215909486023,637.4577777777778,32.56773339433258,638.7555555555556
2023-01-09 08:00:00,34.07186537500132,495.9288888888889,27.9606564176404,512.1955555555555
2023-01-09 09:00:00,23.77953160033104,294.8622222222222,20.153344047796388,314.82666666666665
2023-01-09 10:00:00,16.789187327857913,108.44444444444444,14.019090767709839,119.16444444444444
2023-01-09 11:00:00,0.37928470663506514,7.36,0.3379967880858366,8.213333333333333
2023-01-09 12:00:00,0.0,0.0,0.0,0.0
2023-01-09 13:00:00,0.0,0.0,0.0,0.0
2023-01-09 14:00:00,0.0,0.0,0.0,0.0
2023-01-09 15:00:00,0.0,0.0,0.0,0.0
2023-01-09 16:00:00,0.0,0.0,0.0,0.0
2023-01-09 17:00:00,0.0,0.0,0.0,0.0
2023-01-09 18:00:00,0.0,0.0,0.0,0.0
2023-01-09 19:00:00,0.0,0.0,0.0,0.0
2023-01-09 20:00:00,0.0,0.0,0.0,0.0
2023-01-09 21:00:00,0.0,0.0,0.0,0.0
2023-01-09 22:00:00,0.0,0.0,0.0,0.0
2023-01-09 23:00:00,0.0,0.0,0.0,0.0
2023-01-10 00:00:00,0.0047077569139156086,0.08888888888888889,0.0015112835232544046,0.035555555555555556
2023-01-10 01:00:00,3.667019267951646,68.46222222222222,3.0804100150505147,71.53777777777778
2023-01-10 02:00:00,13.098107964464173,232.21333333333334,11.372009010729066,245.65333333333334
2023-01-10 03:00:00,19.555648273589533,346.4533333333333,18.18201063229428,386.1688888888889
2023-01-10 04:00:00,32.516803879942664,532.9777777777778,28.846405465675836,575.84
2023-01-10 05:00:00,39.49129807618291,640.9244444444445,33.28078532439239,670.5777777777778
2023-01-10 06:00:00,34.456334710312156,570.8444444444444,29.589182626494658,603.9822222222223
2023-01-10 07:00:00,23.214031321653806,408.35555555555555,20.688583807264354,442.8622222222222
2023-01-10 08:00:00,16.508268110911374,291.25333333333333,15.675377898456038,329.92
2023-01-10 09:00:00,8.207542486815713,148.7111111111111,7.617853541450923,166.63111111111112
2023-01-10 10:00:00,15.276397240764583,100.76444444444445,12.14921302302533,105.06666666666666
2023-01-10 11:00:00,0.30056303980062743,5.831111111111111,0.2727508972934443,6.631111111111111
2023-01-10 12:00:00,0.0,0.0,0.0,0.0
2023-01-10 13:00:00,0.0,0.0,0.0,0.0
2023-01-10 14:00:00,0.0,0.0,0.0,0.0
2023-01-10 15:00:00,0.0,0.0,0.0,0.0
2023-01-10 16:00:00,0.0,0.0,0.0,0.0
2023-01-10 17:00:00,0.0,0.0,0.0,0.0
2023-01-10 18:00:00,0.0,0.0,0.0,0.0
2023-01-10 19:00:00,0.0,0.0,0.0,0.0
2023-01-10 20:00:00,0.0,0.0,0.0,0.0
2023-01-10 21:00:00,0.0,0.0,0.0,0.0
2023-01-10 22:00:00,0.0,0.0,0.0,0.0
2023-01-10 23:00:00,0.0,0.0,0.0,0.0
2023-01-11 00:00:00,0.0046965661010138085,0.08888888888888889,0.0015060185894635947,0.035555555555555556
2023-01-11 01:00:00,3.7833914782563225,70.70222222222222,3.18635809230868,74.00888888888889
2023-01-11 02:00:00,14.772086996342093,253.88444444444445,13.010374935264482,270.43555555555554
2023-01-11 03:00:00,27.081470687015333,439.1822222222222,23.33918673845603,462.3644444444444
2023-01-11 04:00:00,38.245911325404705,604.2133333333334,31.46093570887729,618.7377777777778
2023-01-11 05:00:00,42.94632624945686,688.3022222222222,35.091831453039,703.52
2023-01-11 06:00:00,44.72307727547169,709.9555555555555,36.00578622903142,716.7822222222222
2023-01-11 07:00:00,42.31236667056225,652.4266666666666,34.032859932029915,658.4355555555555
2023-01-11 08:00:00,36.422917647838126,526.24,29.424625004896257,534.08
2023-01-11 09:00:00,27.967942217663175,348.35555555555555,22.63245955866979,355.32444444444445
2023-01-11 10:00:00,20.96228715687941,144.53333333333333,16.54475608008347,149.01333333333332
2023-01-11 11:00:00,0.4623624191213164,9.066666666666666,0.40868069586859074,10.008888888888889
2023-01-11 12:00:00,0.0,0.0,0.0,0.0
2023-01-11 13:00:00,0.0,0.0,0.0,0.0
2023-01-11 14:00:00,0.0,0.0,0.0,0.0
2023-01-11 15:00:00,0.0,0.0,0.0,0.0
2023-01-11 16:00:00,0.0,0.0,0.0,0.0
2023-01-11 17:00:00,0.0,0.0,0.0,0.0
2023-01-11 18:00:00,0.0,0.0,0.0,0.0
2023-01-11 19:00:00,0.0,0.0,0.0,0.0
2023-01-11 20:00:00,0.0,0.0,0.0,0.0
2023-01-11 21:00:00,0.0,0.0,0.0,0.0
2023-01-11 22:00:00,0.0,0.0,0.0,0.0
2023-01-11 23:00:00,0.0,0.0,0.0,0.0
2023-01-12 00:00:00,0.005632733507741225,0.10666666666666667,0.0015000471525827737,0.035555555555555556
2023-01-12 01:00:00,4.4594333953364576,82.70222222222222,3.4232385535499414,79.46666666666667
2023-01-12 02:00:00,17.255299451364646,284.26666666666665,13.53354110446695,279.64444444444445
2023-01-12 03:00:00,30.03560708499364,475.6622222222222,23.80544793181619,472.32
2023-01-12 04:00:00,39.33671892796394,622.5777777777778,31.347050093632042,621.3155555555555
2023-01-12 05:00:00,43.31238436266499,700.9955555555556,34.728185904517346,703.2711111111112
2023-01-12 06:00:00,44.431810855600865,713.3333333333334,35.69489929846223,717.7244444444444
2023-01-12 07:00:00,41.97870896795407,655.04,33.75403786343877,660.3733333333333
2023-01-12 08:00:00,36.20840946840497,530.7555555555556,29.155588978324108,536.3555555555556
2023-01-12 09:00:00,27.8640104413076,352.76444444444445,22.456331410749424,358.1511111111111
2023-01-12 10:00:00,20.947216738014927,149.17333333333335,16.583236189160317,153.77777777777777
2023-01-12 11:00:00,0.5044610527947196,9.884444444444444,0.4435318680524069,10.88
2023-01-12 12:00:00,0.0,0.0,0.0,0.0
2023-01-12 13:00:00,0.0,0.0,0.0,0.0
2023-01-12 14:00:00,0.0,0.0,0.0,0.0
2023-01-12 15:00:00,0.0,0.0,0.0,0.0
2023-01-12 16:00:00,0.0,0.0,0.0,0.0
2023-01-12 17:00:00,0.0,0.0,0.0,0.0
2023-01-12 18:00:00,0.0,0.0,0.0,0.0
2023-01-12 19:00:00,0.0,0.0,0.0,0.0
2023-01-12 20:00:00,0.0,0.0,0.0,0.0
2023-01-12 21:00:00,0.0,0.0,0.0,0.0
2023-01-12 22:00:00,0.0,0.0,0.0,0.0
2023-01-12 23:00:00,0.0,0.0,0.0,0.0
2023-01-13 00:00:00,0.005608970585150137,0.10666666666666667,0.0014935920376955803,0.035555555555555556
2023-01-13 01:00:00,4.426791658772841,82.91555555555556,3.423801010988063,80.2311111111111
2023-01-13 02:00:00,17.445112323430433,287.2888888888889,13.755206040224346,283.62666666666667
2023-01-13 03:00:00,30.740678798925654,484.6933333333333,24.366450757117633,481.06666666666666
2023-01-13 04:00:00,40.18701683114592,635.4844444444444,32.09696011763478,634.2222222222222
2023-01-13 05:00:00,44.63192219367769,720.9955555555556,35.63491141617149,718.5422222222222
2023-01-13 06:00:00,45.35781410818333,730.4711111111111,36.440044598422304,732.8533333333334
2023-01-13 07:00:00,43.306583886658494,680.6577777777778,34.69321451486918,680.9777777777778
2023-01-13 08:00:00,37.28736218774211,551.4844444444444,29.981289321112786,554.4533333333334
2023-01-13 09:00:00,28.56687676111358,366.29333333333335,22.860263914345374,367.7688888888889
2023-01-13 10:00:00,20.29405542436951,147.87555555555556,16.0147634799905,151.78666666666666
2023-01-13 11:00:00,0.4922342929453256,9.706666666666667,0.44444862003879837,10.986666666666666
2023-01-13 12:00:00,0.0,0.0,0.0,0.0
2023-01-13 13:00:00,0.0,0.0,0.0,0.0
2023-01-13 14:00:00,0.0,0.0,0.0,0.0
2023-01-13 15:00:00,0.0,0.0,0.0,0.0
2023-01-13 16:00:00,0.0,0.0,0.0,0.0
2023-01-13 17:00:00,0.0,0.0,0.0,0.0
2023-01-13 18:00:00,0.0,0.0,0.0,0.0
2023-01-13 19:00:00,0.0,0.0,0.0,0.0
2023-01-13 20:00:00,0.0,0.0,0.0,0.0
